34.863,34.913,,,,,,,,,
34.829,34.921,,,,,,,,,
34.893,34.93,,,,,,,,,
34.866,34.953,,,,,,,,,
34.869,34.921,,,,,,,,,
34.902,34.907,,,,,,,,,
34.902,34.907,,,,,,,,,
34.902,34.907,,,,,,,,,
34.9,34.905,,,,,,,,,
34.89,34.895,,,,,,,,,
34.859,34.863,,,,,,,,,
34.86,34.923,,,,,,,,,
34.834,34.884,,,,,,,,,
34.839,34.872,,,,,,,,,
34.807,34.768,,,,,,,,,
34.792,34.426,,,,,,,,,
34.544,34.33,,,,,,,,,
34.288,34.136,,,,,,,,,
34.024,34.259,,,,,,,,,
34.14,34.412,,,,,,,,,
34.321,34.238,,,,,,,,,
34.125,34.183,,,,,,,,,
34.054,34.153,,,,,,,,,
34.198,34.14,,,,,,,,,
34.358,34.377,,,,,,,,,
34.55,34.562,,,,,,,,,
34.601,34.648,,,,,,,,,
34.653,34.755,,,,,,,,,
34.73,34.769,,,,,,,,,
34.739,34.799,,,,,,,,,
34.761,34.827,,,,,,,,,
34.814,34.84,,,,,,,,,
34.785,34.857,,,,,,,,,
34.856,34.922,,,,,,,,,
34.889,34.916,,,,,,,,,
34.874,34.948,,,,,,,,,
34.874,34.928,,,,,,,,,
34.919,34.969,,,,,,,,,
34.969,34.972,,,,,,,,,
34.988,35.075,,,,,,,,,
34.963,35.043,,,,,,,,,
34.997,35.065,,,,,,,,,
35.04,35.12,,,,,,,,,
35.072,35.112,,,,,,,,,
35.07,35.148,,,,,,,,,
35.11,35.186,,,,,,,,,
35.125,35.177,,,,,,,,,
35.169,35.234,,,,,,,,,
35.205,35.302,,,,,,,,,
35.247,35.29,,,,,,,,,
35.285,35.328,,,,,,,,,
35.341,35.372,,,,,,,,,
35.337,35.415,,,,,,,,,
35.432,35.472,,,,,,,,,
35.385,35.437,,,,,,,,,
35.471,35.467,,,,,,,,,
35.454,35.491,,,,,,,,,
35.494,35.498,,,,,,,,,
35.518,35.547,,,,,,,,,
35.535,35.531,,,,,,,,,
35.544,35.588,,,,,,,,,
35.53,35.607,,,,,,,,,
35.571,35.611,,,,,,,,,
35.588,35.631,,,,,,,,,
35.608,35.616,,,,,,,,,
35.562,35.654,,,,,,,,,
35.595,35.659,,,,,,,,,
35.69,35.759,,,,,,,,,
35.698,35.696,,,,,,,,,
35.726,35.761,,,,,,,,,
35.728,35.805,,,,,,,,,
35.73,35.772,,,,,,,,,
35.773,35.757,,,,,,,,,
35.778,35.835,,,,,,,,,
35.784,35.853,,,,,,,,,
35.843,35.885,,,,,,,,,
35.844,35.915,,,,,,,,,
35.826,35.852,,,,,,,,,
35.911,35.896,,,,,,,,,
35.866,35.871,,,,,,,,,
35.881,35.884,,,,,,,,,
35.87,35.897,,,,,,,,,
35.892,35.918,,,,,,,,,
35.894,35.926,,,,,,,,,
35.864,35.903,,,,,,,,,
35.92,35.939,,,,,,,,,
35.915,35.985,,,,,,,,,
35.928,35.949,,,,,,,,,
35.952,36.015,,,,,,,,,
35.979,35.997,,,,,,,,,
