26.069999695,26.069999695
26.07034111,26.074289322
26.070922852,26.076406479
26.071544647,26.077041626
26.072229385,26.078813553
26.072944641,26.080049515
26.073692322,26.081407547
26.074384689,26.081645966
26.075031281,26.082271576
26.075691223,26.083488464
26.076364517,26.084358215
26.077020645,26.084861755
26.077760696,26.086633682
26.078464508,26.086610794
26.079193115,26.087686539
26.079940796,26.088506699
26.080709457,26.089279175
26.081518173,26.090326309
26.082344055,26.090921402
26.083208084,26.091936111
26.084028244,26.091957092
26.084867477,26.093019485
26.08574295,26.094129562
26.086618423,26.094762802
26.087575912,26.096673965
26.08861351,26.098516464
26.089643478,26.099618912
26.090755463,26.102191925
26.091949463,26.104473114
26.093242645,26.10708046
26.094675064,26.110172272
26.096288681,26.11384201
26.098112106,26.117881775
26.100175858,26.122526169
26.102407455,26.126440048
26.10486412,26.131654739
26.107566833,26.137163162
26.110517502,26.142997742
26.113758087,26.149715424
26.117364883,26.157541275
26.12143898,26.166929245
26.125923157,26.175855637
26.130764008,26.184997559
26.136022568,26.195575714
26.141666412,26.206075668
26.147741318,26.217723846
26.154125214,26.228065491
26.160949707,26.241014481
26.16831398,26.25510788
26.176168442,26.268949509
26.18454361,26.283966064
26.193311691,26.298015594
26.202528,26.313705444
26.212299347,26.331054688
26.222570419,26.347997665
26.233360291,26.366069794
26.244750977,26.385721207
26.256624222,26.404378891
26.269020081,26.424488068
26.282045364,26.446245193
26.295827866,26.469903946
26.310317993,26.493412018
26.325445175,26.517152786
26.341176987,26.541646957
26.357505798,26.566759109
26.374515533,26.593603134
26.392198563,26.620658875
26.410562515,26.648571014
26.429405212,26.674642563
26.449037552,26.706031799
26.469301224,26.734861374
26.490068436,26.763677597
26.511404037,26.794372559
26.533130646,26.823158264
26.555583954,26.857233047
26.57875061,26.89043808
26.60272789,26.925767899
26.627388,26.960111618
26.652702332,26.995464325
26.678701401,27.032077789
26.705379486,27.069284439
26.73266983,27.106313705
26.760774612,27.146799088
26.789419174,27.18387413
26.818853378,27.225893021
26.849056244,27.267438889
26.880058289,27.310367584
26.911712646,27.352302551
26.943964005,27.394878387
26.976856232,27.438796997
27.010593414,27.485561371
27.045028687,27.530513763
27.080202103,27.577379227
27.116153717,27.625284195
27.152839661,27.673509598
27.190170288,27.721485138
27.228242874,27.77173233
27.267015457,27.821773529
27.306427002,27.871957779
27.346494675,27.923114777
27.387332916,27.97611618
27.428899765,28.028837204
27.471242905,28.083116531
27.514442444,28.138973236
27.55847168,28.19512558
27.603200912,28.250818253
27.648590088,28.307323456
27.694709778,28.365573883
27.741449356,28.422885895
